Field,StrategyOrDate,LONG_ONLY,ESCAPE_WEEKLY_CHANGE_LIMIT,Value
AggReturn,2019-02-04 00:00:00,False,0.1,-0.0248200615155805
AggReturn,2019-02-04 00:00:00,False,0.2,-0.0248200615155805
AggReturn,2019-02-04 00:00:00,True,0.0,0.0038497787579204
AggReturn,2019-02-04 00:00:00,True,0.1,0.0058068389959193
AggReturn,2019-02-04 00:00:00,True,0.2,0.0058068389959193
AggReturn,2019-02-05 00:00:00,False,0.0,0.0084666641573874
AggReturn,2019-02-05 00:00:00,False,0.1,0.0025300246112223
AggReturn,2019-02-05 00:00:00,False,0.2,0.0025300246112223
AggReturn,2019-02-05 00:00:00,True,0.0,0.0079457011021771
AggReturn,2019-02-05 00:00:00,True,0.1,0.0163605659263983
AggReturn,2019-02-05 00:00:00,True,0.2,0.0163605659263983
AggReturn,2019-02-06 00:00:00,False,0.0,-0.0180600390966523
AggReturn,2019-02-06 00:00:00,False,0.1,-0.0124248349579202
AggReturn,2019-02-06 00:00:00,False,0.2,-0.0124248349579202
AggReturn,2019-02-06 00:00:00,True,0.0,0.0004659634214127
AggReturn,2019-02-06 00:00:00,True,0.1,-0.0010159079355715
AggReturn,2019-02-06 00:00:00,True,0.2,-0.0010159079355715
AggReturn,2019-02-07 00:00:00,False,0.0,0.0349520216761516
AggReturn,2019-02-07 00:00:00,False,0.1,0.0298189525047622
AggReturn,2019-02-07 00:00:00,False,0.2,0.0298189525047622
AggReturn,2019-02-07 00:00:00,True,0.0,0.0034199866964412
AggReturn,2019-02-07 00:00:00,True,0.1,0.006116325932262
AggReturn,2019-02-07 00:00:00,True,0.2,0.006116325932262
AggReturn,2019-02-08 00:00:00,False,0.0,0.0268592631655991
AggReturn,2019-02-08 00:00:00,False,0.1,0.0226913169102732
AggReturn,2019-02-08 00:00:00,False,0.2,0.0226913169102732
AggReturn,2019-02-08 00:00:00,True,0.0,0.0080019541142181
AggReturn,2019-02-08 00:00:00,True,0.1,0.0086199571330589
AggReturn,2019-02-08 00:00:00,True,0.2,0.0086199571330589
AggReturn,2019-02-11 00:00:00,False,0.0,0.034284612204757
AggReturn,2019-02-11 00:00:00,False,0.1,0.0294643052283056
AggReturn,2019-02-11 00:00:00,False,0.2,0.0294643052283056
AggReturn,2019-02-11 00:00:00,True,0.0,-0.0031049985375867
AggReturn,2019-02-11 00:00:00,True,0.1,-0.0060770567537142
AggReturn,2019-02-11 00:00:00,True,0.2,-0.0060770567537142
AggReturn,2019-02-12 00:00:00,False,0.0,0.0031303231586071
AggReturn,2019-02-12 00:00:00,False,0.1,0.0039629362896289
AggReturn,2019-02-12 00:00:00,False,0.2,0.0039629362896289
AggReturn,2019-02-12 00:00:00,True,0.0,0.0097659586910951
AggReturn,2019-02-12 00:00:00,True,0.1,0.0079370558125481
AggReturn,2019-02-12 00:00:00,True,0.2,0.0079370558125481
AggReturn,2019-02-13 00:00:00,False,0.0,-0.0013529850742035
AggReturn,2019-02-13 00:00:00,False,0.1,0.0032215889965412
AggReturn,2019-02-13 00:00:00,False,0.2,0.0032215889965412
AggReturn,2019-02-13 00:00:00,True,0.0,0.0028635602978516
AggReturn,2019-02-13 00:00:00,True,0.1,0.0053293205367713
AggReturn,2019-02-13 00:00:00,True,0.2,0.0053293205367713
AggReturn,2019-02-14 00:00:00,False,0.0,-0.0055371285991088
AggReturn,2019-02-14 00:00:00,False,0.1,-0.005299161581544
AggReturn,2019-02-14 00:00:00,False,0.2,-0.005299161581544
AggReturn,2019-02-14 00:00:00,True,0.0,-0.004150785456266
AggReturn,2019-02-14 00:00:00,True,0.1,-0.0054057193566242
AggReturn,2019-02-14 00:00:00,True,0.2,-0.0054057193566242
AggReturn,2019-02-15 00:00:00,False,0.0,0.029415730637053
AggReturn,2019-02-15 00:00:00,False,0.1,0.022051052009545
AggReturn,2019-02-15 00:00:00,False,0.2,0.022051052009545
AggReturn,2019-02-15 00:00:00,True,0.0,0.0102627190392439
AggReturn,2019-02-15 00:00:00,True,0.1,0.0090268986942948
AggReturn,2019-02-15 00:00:00,True,0.2,0.0090268986942948
AggReturn,2019-02-19 00:00:00,False,0.0,-0.0723988051083132
AggReturn,2019-02-19 00:00:00,False,0.1,-0.059498654534399
AggReturn,2019-02-19 00:00:00,False,0.2,-0.059498654534399
AggReturn,2019-02-19 00:00:00,True,0.0,0.0017579477032049
AggReturn,2019-02-19 00:00:00,True,0.1,0.0016720475431185
AggReturn,2019-02-19 00:00:00,True,0.2,0.0016720475431185
AggReturn,2019-02-20 00:00:00,False,0.0,-0.0048847170362787
AggReturn,2019-02-20 00:00:00,False,0.1,-0.0011941393272307
AggReturn,2019-02-20 00:00:00,False,0.2,-0.0011941393272307
AggReturn,2019-02-20 00:00:00,True,0.0,0.0037925185348767
AggReturn,2019-02-20 00:00:00,True,0.1,0.0052058662134853
AggReturn,2019-02-20 00:00:00,True,0.2,0.0052058662134853
AggReturn,2019-02-21 00:00:00,False,0.0,0.0344459377274504
AggReturn,2019-02-21 00:00:00,False,0.1,0.0230254355235102
AggReturn,2019-02-21 00:00:00,False,0.2,0.0230254355235102
AggReturn,2019-02-21 00:00:00,True,0.0,0.0049492955567838
AggReturn,2019-02-21 00:00:00,True,0.1,0.0006981027900992
AggReturn,2019-02-21 00:00:00,True,0.2,0.0006981027900992
AggReturn,2019-02-22 00:00:00,False,0.0,0.0261995518885573
AggReturn,2019-02-22 00:00:00,False,0.1,0.0169622235979288
AggReturn,2019-02-22 00:00:00,False,0.2,0.0169622235979288
AggReturn,2019-02-22 00:00:00,True,0.0,-0.0011150092025977
AggReturn,2019-02-22 00:00:00,True,0.1,0.0002321614301455
AggReturn,2019-02-22 00:00:00,True,0.2,0.0002321614301455
AggReturn,2019-02-25 00:00:00,False,0.0,0.0141179217886979
AggReturn,2019-02-25 00:00:00,False,0.1,0.0152481673189199
AggReturn,2019-02-25 00:00:00,False,0.2,0.0152481673189199
AggReturn,2019-02-25 00:00:00,True,0.0,0.005972771681971
AggReturn,2019-02-25 00:00:00,True,0.1,0.0062613422740602
AggReturn,2019-02-25 00:00:00,True,0.2,0.0062613422740602
AggReturn,2019-02-26 00:00:00,False,0.0,-0.0225801527969271
AggReturn,2019-02-26 00:00:00,False,0.1,-0.012429389087267
AggReturn,2019-02-26 00:00:00,False,0.2,-0.012429389087267
AggReturn,2019-02-26 00:00:00,True,0.0,0.0211360909841578
AggReturn,2019-02-26 00:00:00,True,0.1,0.0183868353211512
AggReturn,2019-02-26 00:00:00,True,0.2,0.0183868353211512
AggReturn,2019-02-27 00:00:00,False,0.0,0.0109747253059292
AggReturn,2019-02-27 00:00:00,False,0.1,0.0043358328473835
AggReturn,2019-02-27 00:00:00,False,0.2,0.0043358328473835
AggReturn,2019-02-27 00:00:00,True,0.0,-0.0320999389070483
AggReturn,2019-02-27 00:00:00,True,0.1,-0.0274770785720726
AggReturn,2019-02-27 00:00:00,True,0.2,-0.0274770785720726
AggReturn,2019-02-28 00:00:00,False,0.0,0.0030260068517758
AggReturn,2019-02-28 00:00:00,False,0.1,0.0009442245460237
AggReturn,2019-02-28 00:00:00,False,0.2,0.0009442245460237
AggReturn,2019-02-28 00:00:00,True,0.0,0.0096527322698594
AggReturn,2019-02-28 00:00:00,True,0.1,0.009424325183532
AggReturn,2019-02-28 00:00:00,True,0.2,0.009424325183532
AggReturn,2019-03-01 00:00:00,False,0.0,0.0043475875663263
AggReturn,2019-03-01 00:00:00,False,0.1,0.0062164344221765
AggReturn,2019-03-01 00:00:00,False,0.2,0.0062164344221765
AggReturn,2019-03-01 00:00:00,True,0.0,0.0185340153587171
AggReturn,2019-03-01 00:00:00,True,0.1,0.0095532493926864
AggReturn,2019-03-01 00:00:00,True,0.2,0.0095532493926864
AggReturn,2019-03-04 00:00:00,False,0.0,-0.0058575552780792
AggReturn,2019-03-04 00:00:00,False,0.1,-0.0051237107882574
AggReturn,2019-03-04 00:00:00,False,0.2,-0.0051237107882574
AggReturn,2019-03-04 00:00:00,True,0.0,0.0015089296321835
AggReturn,2019-03-04 00:00:00,True,0.1,0.0011349973842614
AggReturn,2019-03-04 00:00:00,True,0.2,0.0011349973842614
AggReturn,2019-03-05 00:00:00,False,0.0,-0.0018143393629407
AggReturn,2019-03-05 00:00:00,False,0.1,-0.001190377914563
AggReturn,2019-03-05 00:00:00,False,0.2,-0.001190377914563
AggReturn,2019-03-05 00:00:00,True,0.0,-0.0037811157215648
AggReturn,2019-03-05 00:00:00,True,0.1,-0.0020414987351534
AggReturn,2019-03-05 00:00:00,True,0.2,-0.0020414987351534
AggReturn,2019-03-06 00:00:00,False,0.0,0.0099118372393813
AggReturn,2019-03-06 00:00:00,False,0.1,0.0109141057619847
AggReturn,2019-03-06 00:00:00,False,0.2,0.0109141057619847
AggReturn,2019-03-06 00:00:00,True,0.0,0.0038478315904047
AggReturn,2019-03-06 00:00:00,True,0.1,0.0073683700478556
AggReturn,2019-03-06 00:00:00,True,0.2,0.0073683700478556
AggReturn,2019-03-07 00:00:00,False,0.0,0.0046000246003335
AggReturn,2019-03-07 00:00:00,False,0.1,0.0029837615166567
AggReturn,2019-03-07 00:00:00,False,0.2,0.0029837615166567
AggReturn,2019-03-07 00:00:00,True,0.0,-0.0091475568263058
AggReturn,2019-03-07 00:00:00,True,0.1,-0.0089431876369996
AggReturn,2019-03-07 00:00:00,True,0.2,-0.0089431876369996
AggReturn,2019-03-08 00:00:00,False,0.0,-0.1655203405834259
AggReturn,2019-03-08 00:00:00,False,0.1,-0.1448302980104977
AggReturn,2019-03-08 00:00:00,False,0.2,-0.1448302980104977
AggReturn,2019-03-08 00:00:00,True,0.0,-0.0006428768292954
AggReturn,2019-03-08 00:00:00,True,0.1,-0.0004821576219715
AggReturn,2019-03-08 00:00:00,True,0.2,-0.0004821576219715
AggReturn,2019-03-11 00:00:00,False,0.0,-0.0210256536119771
AggReturn,2019-03-11 00:00:00,False,0.1,-0.0179286590261619
