Field,StrategyOrDate,EWM_COM,Value
AggReturn,2020-12-04 00:00:00,2,-0.0013471408603169
AggReturn,2020-12-04 00:00:00,4,-0.0013471408603169
AggReturn,2020-12-04 00:00:00,8,-0.027260650906758
AggReturn,2020-12-07 00:00:00,None,-0.0038577452738768
AggReturn,2020-12-07 00:00:00,2,-0.0237743101027539
AggReturn,2020-12-07 00:00:00,4,-0.0237743101027539
AggReturn,2020-12-07 00:00:00,8,-0.0055310696781461
AggReturn,2020-12-08 00:00:00,None,9.732879867638268e-05
AggReturn,2020-12-08 00:00:00,2,0.023575663030754
AggReturn,2020-12-08 00:00:00,4,0.023575663030754
AggReturn,2020-12-08 00:00:00,8,0.0259366911488741
AggReturn,2020-12-09 00:00:00,None,0.0131089604431988
AggReturn,2020-12-09 00:00:00,2,-0.0023801636098223
AggReturn,2020-12-09 00:00:00,4,-0.0023801636098223
AggReturn,2020-12-09 00:00:00,8,0.0039549671317713
AggReturn,2020-12-10 00:00:00,None,-0.009715442796699
AggReturn,2020-12-10 00:00:00,2,-0.0039794068240855
AggReturn,2020-12-10 00:00:00,4,-0.0039794068240855
AggReturn,2020-12-10 00:00:00,8,0.0060033756931825
AggReturn,2020-12-11 00:00:00,None,0.0121327624289535
AggReturn,2020-12-11 00:00:00,2,-0.0002381707931991
AggReturn,2020-12-11 00:00:00,4,-0.0002381707931991
AggReturn,2020-12-11 00:00:00,8,-0.0004026347956156
AggReturn,2020-12-14 00:00:00,None,0.0027133729168111
AggReturn,2020-12-14 00:00:00,2,-0.016926885756329
AggReturn,2020-12-14 00:00:00,4,-0.016926885756329
AggReturn,2020-12-14 00:00:00,8,-0.0206803005425068
AggReturn,2020-12-15 00:00:00,None,-0.0090287134930205
AggReturn,2020-12-15 00:00:00,2,0.0026923090942348
AggReturn,2020-12-15 00:00:00,4,0.0026923090942348
AggReturn,2020-12-15 00:00:00,8,0.0127825660317485
AggReturn,2020-12-16 00:00:00,None,0.0091481647408539
AggReturn,2020-12-16 00:00:00,2,-0.0073577964915688
AggReturn,2020-12-16 00:00:00,4,-0.0073577964915688
AggReturn,2020-12-16 00:00:00,8,-0.0036262977567946
AggReturn,2020-12-17 00:00:00,None,-0.0042058193276188
AggReturn,2020-12-17 00:00:00,2,0.0115321970633076
AggReturn,2020-12-17 00:00:00,4,0.0115321970633076
AggReturn,2020-12-17 00:00:00,8,0.0211650766915441
AggReturn,2020-12-18 00:00:00,None,0.002802941248347
AggReturn,2020-12-18 00:00:00,2,-0.0182926718367615
AggReturn,2020-12-18 00:00:00,4,-0.0182926718367615
AggReturn,2020-12-18 00:00:00,8,-0.0136900035174821
AggReturn,2020-12-21 00:00:00,None,-0.0015220346773181
AggReturn,2020-12-21 00:00:00,2,-0.0469269059815931
AggReturn,2020-12-21 00:00:00,4,-0.0469269059815931
AggReturn,2020-12-21 00:00:00,8,-0.0371881376383441
AggReturn,2020-12-22 00:00:00,None,0.0029962096525142
AggReturn,2020-12-22 00:00:00,2,0.0055159507393477
AggReturn,2020-12-22 00:00:00,4,0.0055159507393477
AggReturn,2020-12-22 00:00:00,8,0.0046568716607272
AggReturn,2020-12-23 00:00:00,None,0.0053522057803701
AggReturn,2020-12-23 00:00:00,2,0.0481572352980021
AggReturn,2020-12-23 00:00:00,4,0.0481572352980021
AggReturn,2020-12-23 00:00:00,8,0.0339785581591227
AggReturn,2020-12-24 00:00:00,None,-0.0090761415631351
AggReturn,2020-12-24 00:00:00,2,-0.0070763471527169
AggReturn,2020-12-24 00:00:00,4,-0.0070763471527169
AggReturn,2020-12-24 00:00:00,8,-0.0183892246684888
AggReturn,2020-12-28 00:00:00,None,0.0146813164388482
AggReturn,2020-12-28 00:00:00,2,0.0097843566347267
AggReturn,2020-12-28 00:00:00,4,0.0097843566347267
AggReturn,2020-12-28 00:00:00,8,0.0059739626452658
AggReturn,2020-12-29 00:00:00,None,0.0002419605912546
AggReturn,2020-12-29 00:00:00,2,-0.0221012646392569
AggReturn,2020-12-29 00:00:00,4,-0.0221012646392569
AggReturn,2020-12-29 00:00:00,8,-0.0092740995090855
AggReturn,2020-12-30 00:00:00,None,-0.0010442969193931
AggReturn,2020-12-30 00:00:00,2,0.0153495104681469
AggReturn,2020-12-30 00:00:00,4,0.0153495104681469
AggReturn,2020-12-30 00:00:00,8,0.0169679460422884
AggReturn,2020-12-31 00:00:00,None,0.0085172934559855
AggReturn,2020-12-31 00:00:00,2,-0.0004588037526221
AggReturn,2020-12-31 00:00:00,4,-0.0004588037526221
AggReturn,2020-12-31 00:00:00,8,-0.0087426706510529
AggReturn,2021-01-04 00:00:00,None,-0.0025964023088554
AggReturn,2021-01-04 00:00:00,2,0.0010105727002314
AggReturn,2021-01-04 00:00:00,4,0.0010114503513302
AggReturn,2021-01-04 00:00:00,8,0.0074108052537784
AggReturn,2021-01-05 00:00:00,None,-0.022049126400267
AggReturn,2021-01-05 00:00:00,2,-0.0082877023607582
AggReturn,2021-01-05 00:00:00,4,-0.0110668123928238
AggReturn,2021-01-05 00:00:00,8,-0.0071463895273854
AggReturn,2021-01-06 00:00:00,None,-0.0335943072616281
AggReturn,2021-01-06 00:00:00,2,-0.0209107669134463
AggReturn,2021-01-06 00:00:00,4,-0.0192164760029675
AggReturn,2021-01-06 00:00:00,8,-0.0183386066549143
AggReturn,2021-01-07 00:00:00,None,-0.0104930367435259
AggReturn,2021-01-07 00:00:00,2,0.0060440800192449
AggReturn,2021-01-07 00:00:00,4,0.0044931671458612
AggReturn,2021-01-07 00:00:00,8,-0.0025015452491498
AggReturn,2021-01-08 00:00:00,None,0.0153817463741885
AggReturn,2021-01-08 00:00:00,2,0.0083695611519305
AggReturn,2021-01-08 00:00:00,4,0.0078548400967413
AggReturn,2021-01-08 00:00:00,8,0.0140664059920491
AggReturn,2021-01-11 00:00:00,None,0.004167288343736
AggReturn,2021-01-11 00:00:00,2,-0.0047072649224305
AggReturn,2021-01-11 00:00:00,4,0.0018330842708119
AggReturn,2021-01-11 00:00:00,8,0.001600622452032
AggReturn,2021-01-12 00:00:00,None,-0.0255405065751204
AggReturn,2021-01-12 00:00:00,2,-0.0251635670334016
AggReturn,2021-01-12 00:00:00,4,-0.0153377530524606
AggReturn,2021-01-12 00:00:00,8,-0.0214708787714406
AggReturn,2021-01-13 00:00:00,None,-0.0021389966969022
AggReturn,2021-01-13 00:00:00,2,-0.0116451753620364
AggReturn,2021-01-13 00:00:00,4,-0.0080324619127582
AggReturn,2021-01-13 00:00:00,8,-0.0140564154394911
AggReturn,2021-01-14 00:00:00,None,0.0160237789249208
AggReturn,2021-01-14 00:00:00,2,0.0143398945722592
AggReturn,2021-01-14 00:00:00,4,0.0119302931045392
AggReturn,2021-01-14 00:00:00,8,0.0182678893050031
AggReturn,2021-01-15 00:00:00,None,-0.0052050830825103
AggReturn,2021-01-15 00:00:00,2,-0.0091243493339568
AggReturn,2021-01-15 00:00:00,4,-0.0048133260641251
AggReturn,2021-01-15 00:00:00,8,-0.0060610068520689
AggReturn,2021-01-19 00:00:00,None,0.0006732595061327
AggReturn,2021-01-19 00:00:00,2,-0.0111824115215934
AggReturn,2021-01-19 00:00:00,4,-0.0078921471376466
AggReturn,2021-01-19 00:00:00,8,-0.0024975398639969
AggReturn,2021-01-20 00:00:00,None,-0.018317811904732
AggReturn,2021-01-20 00:00:00,2,-0.0186521938399035
AggReturn,2021-01-20 00:00:00,4,-0.0115654039293889
AggReturn,2021-01-20 00:00:00,8,-0.0114950276229361
AggReturn,2021-01-21 00:00:00,None,-0.0193808401370586
AggReturn,2021-01-21 00:00:00,2,-0.0250184829314766
AggReturn,2021-01-21 00:00:00,4,-0.0180646419527971
AggReturn,2021-01-21 00:00:00,8,-0.0143778323972283
AggReturn,2021-01-22 00:00:00,None,0.0108252746885554
AggReturn,2021-01-22 00:00:00,2,0.0040381317062594
AggReturn,2021-01-22 00:00:00,4,-0.0005959664401913
AggReturn,2021-01-22 00:00:00,8,-0.0001631344133535
AggReturn,2021-01-25 00:00:00,None,-0.0093932698814962
AggReturn,2021-01-25 00:00:00,2,-0.0198464479504977
AggReturn,2021-01-25 00:00:00,4,-0.0139911724772996
AggReturn,2021-01-25 00:00:00,8,-0.0075384588882099
AggReturn,2021-01-26 00:00:00,None,-0.0163165857934256
AggReturn,2021-01-26 00:00:00,2,0.0001401278896459
AggReturn,2021-01-26 00:00:00,4,-0.0064352146169985
AggReturn,2021-01-26 00:00:00,8,-0.002676037968101
AggReturn,2021-01-27 00:00:00,None,0.0077953516506365
AggReturn,2021-01-27 00:00:00,2,0.0210691795443117
AggReturn,2021-01-27 00:00:00,4,0.0120426944994713
AggReturn,2021-01-27 00:00:00,8,0.0177224258318381
AggReturn,2021-01-28 00:00:00,None,0.0036344145563377
AggReturn,2021-01-28 00:00:00,2,0.0146118740452724
AggReturn,2021-01-28 00:00:00,4,0.010461778023929
AggReturn,2021-01-28 00:00:00,8,0.0006461961454923
AggReturn,2021-01-29 00:00:00,None,0.0173428125676312
AggReturn,2021-01-29 00:00:00,2,0.0153902512871937
AggReturn,2021-01-29 00:00:00,4,0.0155487862742642
AggReturn,2021-01-29 00:00:00,8,0.0123108211419254
AggReturn,2021-02-01 00:00:00,None,0.0055042197556834
AggReturn,2021-02-01 00:00:00,2,-0.0029468700270094
AggReturn,2021-02-01 00:00:00,4,-0.0016706252379902
AggReturn,2021-02-01 00:00:00,8,0.0033644097666337
AggReturn,2021-02-02 00:00:00,None,0.0153922411216537
AggReturn,2021-02-02 00:00:00,2,0.0081880833154014
AggReturn,2021-02-02 00:00:00,4,0.0142838211060015
AggReturn,2021-02-02 00:00:00,8,0.0184870871472959
AggReturn,2021-02-03 00:00:00,None,-0.0259331388545021
AggReturn,2021-02-03 00:00:00,2,-0.0263525635990801
AggReturn,2021-02-03 00:00:00,4,-0.0043708761194905
AggReturn,2021-02-03 00:00:00,8,0.0147229700444536
AggReturn,2021-02-04 00:00:00,None,-0.0333683685056669
AggReturn,2021-02-04 00:00:00,2,-0.0299300240777496
AggReturn,2021-02-04 00:00:00,4,-0.0038678754652744
AggReturn,2021-02-04 00:00:00,8,0.0235147231749648
AggReturn,2021-02-05 00:00:00,None,-0.0359261873953521
AggReturn,2021-02-05 00:00:00,2,-0.0256046273517718
AggReturn,2021-02-05 00:00:00,4,0.0040145871117916
AggReturn,2021-02-05 00:00:00,8,0.0164877937209597
AggReturn,2021-02-08 00:00:00,None,-0.0367159458110451
AggReturn,2021-02-08 00:00:00,2,-0.0286904962693956
AggReturn,2021-02-08 00:00:00,4,0.0094752317201903
AggReturn,2021-02-08 00:00:00,8,0.0427617378550842
AggReturn,2021-02-09 00:00:00,None,-0.0333450587827439
AggReturn,2021-02-09 00:00:00,2,-0.0384249969199412
AggReturn,2021-02-09 00:00:00,4,-0.0153935470090786
AggReturn,2021-02-09 00:00:00,8,0.021506201577977
AggReturn,2021-02-10 00:00:00,None,-0.0414979695630676
AggReturn,2021-02-10 00:00:00,2,-0.0309627784134121
AggReturn,2021-02-10 00:00:00,4,-0.0095649409897988
AggReturn,2021-02-10 00:00:00,8,0.0151863186992266
AggReturn,2021-02-11 00:00:00,None,0.0026408987052551
AggReturn,2021-02-11 00:00:00,2,0.0130377233774878
AggReturn,2021-02-11 00:00:00,4,-0.0014082684866042
AggReturn,2021-02-11 00:00:00,8,-0.0165354796529833
AggReturn,2021-02-12 00:00:00,None,0.0274298352108839
AggReturn,2021-02-12 00:00:00,2,0.0246995595407855
AggReturn,2021-02-12 00:00:00,4,0.0238458092716626
AggReturn,2021-02-12 00:00:00,8,0.0043656794673793
AggReturn,2021-02-16 00:00:00,None,-0.022541514317259
AggReturn,2021-02-16 00:00:00,2,-0.0013996053861338
AggReturn,2021-02-16 00:00:00,4,0.0095973796434753
AggReturn,2021-02-16 00:00:00,8,0.0240645864732398
AggReturn,2021-02-17 00:00:00,None,0.0212295673099999
AggReturn,2021-02-17 00:00:00,2,0.0229548317691807
AggReturn,2021-02-17 00:00:00,4,0.0200847213269573
AggReturn,2021-02-17 00:00:00,8,0.0197378795852135
AggReturn,2021-02-18 00:00:00,None,0.043086025490375
AggReturn,2021-02-18 00:00:00,2,0.0245206548023628
AggReturn,2021-02-18 00:00:00,4,0.0074628178625522
AggReturn,2021-02-18 00:00:00,8,-0.0162931034103513
AggReturn,2021-02-19 00:00:00,None,0.0054387310627532
AggReturn,2021-02-19 00:00:00,2,0.0160543826974942
AggReturn,2021-02-19 00:00:00,4,0.0100832304462236
AggReturn,2021-02-19 00:00:00,8,-0.0008133661534727
AggReturn,2021-02-22 00:00:00,None,-0.0019854550205462
AggReturn,2021-02-22 00:00:00,2,0.0014709183477345
AggReturn,2021-02-22 00:00:00,4,-0.002549401091955
AggReturn,2021-02-22 00:00:00,8,0.0006998108040893
AggReturn,2021-02-23 00:00:00,None,0.0563969516159996
AggReturn,2021-02-23 00:00:00,2,0.0435284892041069
AggReturn,2021-02-23 00:00:00,4,0.0108040730029267
AggReturn,2021-02-23 00:00:00,8,-0.0232550337930194
AggReturn,2021-02-24 00:00:00,None,0.011998865758023
AggReturn,2021-02-24 00:00:00,2,-0.002600966612531
AggReturn,2021-02-24 00:00:00,4,0.0012732626221425
AggReturn,2021-02-24 00:00:00,8,-0.005781732085372
AggReturn,2021-02-25 00:00:00,None,-0.0066931100829688
AggReturn,2021-02-25 00:00:00,2,-0.0082365117409647
AggReturn,2021-02-25 00:00:00,4,-0.0074083357855072
AggReturn,2021-02-25 00:00:00,8,0.0007358144285542
AggReturn,2021-02-26 00:00:00,None,0.0409049492473927
AggReturn,2021-02-26 00:00:00,2,0.0446876745569947
AggReturn,2021-02-26 00:00:00,4,0.0350799122925677
AggReturn,2021-02-26 00:00:00,8,0.0160965746086333
AggReturn,2021-03-01 00:00:00,None,0.0107957720340201
AggReturn,2021-03-01 00:00:00,2,-0.0005932166544968
AggReturn,2021-03-01 00:00:00,4,-0.000867748567678
AggReturn,2021-03-01 00:00:00,8,-0.0027982121656471
AggReturn,2021-03-02 00:00:00,None,-0.0553630882926515
AggReturn,2021-03-02 00:00:00,2,-0.0714518650726169
AggReturn,2021-03-02 00:00:00,4,-0.0415838445183551
AggReturn,2021-03-02 00:00:00,8,0.0036304716172899
AggReturn,2021-03-03 00:00:00,None,0.0333588820531968
AggReturn,2021-03-03 00:00:00,2,0.0215055641893048
AggReturn,2021-03-03 00:00:00,4,0.0215055641893048
AggReturn,2021-03-03 00:00:00,8,0.0215055641893048
AggReturn,2021-03-04 00:00:00,None,0.0416971604292512
AggReturn,2021-03-04 00:00:00,2,0.0413060620989945
AggReturn,2021-03-04 00:00:00,4,0.0413060620989945
AggReturn,2021-03-04 00:00:00,8,0.0413060620989945
AggReturn,2021-03-05 00:00:00,None,0.0389144013131727
AggReturn,2021-03-05 00:00:00,2,0.025403779262288
AggReturn,2021-03-05 00:00:00,4,0.025403779262288
AggReturn,2021-03-05 00:00:00,8,0.025403779262288
AggReturn,2021-03-08 00:00:00,None,-0.0017553946177302
AggReturn,2021-03-08 00:00:00,2,0.0050749710634824
AggReturn,2021-03-08 00:00:00,4,0.0050749710634824
AggReturn,2021-03-08 00:00:00,8,0.0050749710634824
AggReturn,2021-03-09 00:00:00,None,0.0012725586452395
AggReturn,2021-03-09 00:00:00,2,0.0018074103125866
AggReturn,2021-03-09 00:00:00,4,0.0018074103125866
AggReturn,2021-03-09 00:00:00,8,0.0018074103125866
AggReturn,2021-03-10 00:00:00,None,-0.0299446831102695
AggReturn,2021-03-10 00:00:00,2,-0.0145392985974473
AggReturn,2021-03-10 00:00:00,4,-0.0145392985974473
AggReturn,2021-03-10 00:00:00,8,-0.0145392985974473
AggReturn,2021-03-11 00:00:00,None,-0.0029770709558629
AggReturn,2021-03-11 00:00:00,2,0.0101768114932237
AggReturn,2021-03-11 00:00:00,4,0.0101768114932237
AggReturn,2021-03-11 00:00:00,8,0.0101768114932237
AggReturn,2021-03-12 00:00:00,None,-0.0071811643593201
AggReturn,2021-03-12 00:00:00,2,0.0116350194455052
AggReturn,2021-03-12 00:00:00,4,0.0116350194455052
AggReturn,2021-03-12 00:00:00,8,0.0116350194455052
AggReturn,2021-03-15 00:00:00,None,-0.0481263619371704
AggReturn,2021-03-15 00:00:00,2,-0.0360850831425989
AggReturn,2021-03-15 00:00:00,4,-0.0360850831425989
AggReturn,2021-03-15 00:00:00,8,-0.0360850831425989
AggReturn,2021-03-16 00:00:00,None,0.0168929327869756
AggReturn,2021-03-16 00:00:00,2,0.0199459662365938
AggReturn,2021-03-16 00:00:00,4,0.0199459662365938
AggReturn,2021-03-16 00:00:00,8,0.0199459662365938
AggReturn,2021-03-17 00:00:00,None,0.0485853145631043
AggReturn,2021-03-17 00:00:00,2,0.0412425029160454
AggReturn,2021-03-17 00:00:00,4,0.0412425029160454
AggReturn,2021-03-17 00:00:00,8,0.0412425029160454
AggReturn,2021-03-18 00:00:00,None,-0.0155549796890344
AggReturn,2021-03-18 00:00:00,2,-0.0016158686999669
AggReturn,2021-03-18 00:00:00,4,-0.0016158686999669
AggReturn,2021-03-18 00:00:00,8,-0.0016158686999669
AggReturn,2021-03-19 00:00:00,None,-0.0003099031599824
AggReturn,2021-03-19 00:00:00,2,-0.0140936920353262
AggReturn,2021-03-19 00:00:00,4,-0.0140936920353262
AggReturn,2021-03-19 00:00:00,8,-0.0140936920353262
AggReturn,2021-03-22 00:00:00,None,-0.0233225086069342
AggReturn,2021-03-22 00:00:00,2,-0.0080758462027348
AggReturn,2021-03-22 00:00:00,4,-0.0080758462027348
AggReturn,2021-03-22 00:00:00,8,-0.0080758462027348
AggReturn,2021-03-23 00:00:00,None,-0.0044019665700681
AggReturn,2021-03-23 00:00:00,2,-0.0142739313845023
AggReturn,2021-03-23 00:00:00,4,-0.0142739313845023
AggReturn,2021-03-23 00:00:00,8,-0.0142739313845023
AggReturn,2021-03-24 00:00:00,None,0.039669693588164
AggReturn,2021-03-24 00:00:00,2,0.0200968297533333
AggReturn,2021-03-24 00:00:00,4,0.0200968297533333
AggReturn,2021-03-24 00:00:00,8,0.0200968297533333
AggReturn,2021-03-25 00:00:00,None,0.0295680642638607
AggReturn,2021-03-25 00:00:00,2,0.0213457124183223
AggReturn,2021-03-25 00:00:00,4,0.0213457124183223
AggReturn,2021-03-25 00:00:00,8,0.0213457124183223
AggReturn,2021-03-26 00:00:00,None,0.0062831111443948
AggReturn,2021-03-26 00:00:00,2,0.018417041139203
AggReturn,2021-03-26 00:00:00,4,0.018417041139203
AggReturn,2021-03-26 00:00:00,8,0.018417041139203
AggReturn,2021-03-29 00:00:00,None,0.0146405583061569
AggReturn,2021-03-29 00:00:00,2,0.0111910312314475
AggReturn,2021-03-29 00:00:00,4,0.0111910312314475
AggReturn,2021-03-29 00:00:00,8,0.0111910312314475
AggReturn,2021-03-30 00:00:00,None,0.0438845437838839
AggReturn,2021-03-30 00:00:00,2,0.0223659236497843
AggReturn,2021-03-30 00:00:00,4,0.0223659236497843
AggReturn,2021-03-30 00:00:00,8,0.0223659236497843
AggReturn,2021-03-31 00:00:00,None,-0.0159324271290242
AggReturn,2021-03-31 00:00:00,2,-0.0084755828385445
AggReturn,2021-03-31 00:00:00,4,-0.0084755828385445
AggReturn,2021-03-31 00:00:00,8,-0.0084755828385445
AggReturn,2021-04-01 00:00:00,None,-0.0130720919846943
AggReturn,2021-04-01 00:00:00,2,-0.0103705559998722
AggReturn,2021-04-01 00:00:00,4,-0.0103669095961688
AggReturn,2021-04-01 00:00:00,8,-0.0103648376764267
AggReturn,2021-04-05 00:00:00,None,-0.0022002032662872
AggReturn,2021-04-05 00:00:00,2,-0.0158437090239857
AggReturn,2021-04-05 00:00:00,4,-0.0179484215140498
AggReturn,2021-04-05 00:00:00,8,-0.0218762814023787
AggReturn,2021-04-06 00:00:00,None,0.0062237136950613
AggReturn,2021-04-06 00:00:00,2,0.0044431177435135
AggReturn,2021-04-06 00:00:00,4,0.0116352502706582
AggReturn,2021-04-06 00:00:00,8,0.0274882978640548
AggReturn,2021-04-07 00:00:00,None,-0.002251729068417
AggReturn,2021-04-07 00:00:00,2,-0.0057190027594881
AggReturn,2021-04-07 00:00:00,4,-0.0055536016534073
AggReturn,2021-04-07 00:00:00,8,-0.0117849675749873
AggReturn,2021-04-08 00:00:00,None,-0.0017830519820621
AggReturn,2021-04-08 00:00:00,2,-0.0053299977312444
AggReturn,2021-04-08 00:00:00,4,-0.0034030153711365
AggReturn,2021-04-08 00:00:00,8,0.002858826405352
AggReturn,2021-04-09 00:00:00,None,-0.004842551055721
AggReturn,2021-04-09 00:00:00,2,0.0052287320237092
AggReturn,2021-04-09 00:00:00,4,0.0061001873609941
AggReturn,2021-04-09 00:00:00,8,0.0068230007916241
AggReturn,2021-04-12 00:00:00,None,0.0110134799277197
AggReturn,2021-04-12 00:00:00,2,-0.0023905189387398
AggReturn,2021-04-12 00:00:00,4,0.0046566511579535
AggReturn,2021-04-12 00:00:00,8,0.0161659945970376
AggReturn,2021-04-13 00:00:00,None,0.0199738589113145
AggReturn,2021-04-13 00:00:00,2,0.0081834735612067
AggReturn,2021-04-13 00:00:00,4,0.0215377934952687
AggReturn,2021-04-13 00:00:00,8,0.0342136690794222
AggReturn,2021-04-14 00:00:00,None,-0.0023948028518298
AggReturn,2021-04-14 00:00:00,2,-0.0128554910732529
AggReturn,2021-04-14 00:00:00,4,-0.014998072918795
AggReturn,2021-04-14 00:00:00,8,-0.0224196863845657
AggReturn,2021-04-15 00:00:00,None,0.0138244912891673
AggReturn,2021-04-15 00:00:00,2,0.0078662350066552
AggReturn,2021-04-15 00:00:00,4,0.0143452328307619
AggReturn,2021-04-15 00:00:00,8,0.0040003939894566
AggReturn,2021-04-16 00:00:00,None,-0.0159561169630939
AggReturn,2021-04-16 00:00:00,2,-0.0159728631294877
AggReturn,2021-04-16 00:00:00,4,-0.007301673651069
AggReturn,2021-04-16 00:00:00,8,0.0140543661455645
AggReturn,2021-04-19 00:00:00,None,0.0270812715165572
AggReturn,2021-04-19 00:00:00,2,0.0139457390745214
AggReturn,2021-04-19 00:00:00,4,0.0126934910089731
AggReturn,2021-04-19 00:00:00,8,0.017971062375913
AggReturn,2021-04-20 00:00:00,None,-0.0373385226247736
AggReturn,2021-04-20 00:00:00,2,-0.0232964931229461
AggReturn,2021-04-20 00:00:00,4,-0.0243781215285912
AggReturn,2021-04-20 00:00:00,8,-0.0271255062497744
AggReturn,2021-04-21 00:00:00,None,-1.4924882301620146e-05
AggReturn,2021-04-21 00:00:00,2,-0.0169888837385491
AggReturn,2021-04-21 00:00:00,4,-0.00913660367788
AggReturn,2021-04-21 00:00:00,8,0.0019251755640617
AggReturn,2021-04-22 00:00:00,None,-0.0071945259671256
AggReturn,2021-04-22 00:00:00,2,0.0010777480549331
AggReturn,2021-04-22 00:00:00,4,-0.0132022924138413
AggReturn,2021-04-22 00:00:00,8,-0.0260919385650901
AggReturn,2021-04-23 00:00:00,None,-0.0147426050298073
AggReturn,2021-04-23 00:00:00,2,-0.0087593121367857
AggReturn,2021-04-23 00:00:00,4,-0.0018158361483788
AggReturn,2021-04-23 00:00:00,8,-0.0120189949583737
AggReturn,2021-04-26 00:00:00,None,-0.0096295091877374
AggReturn,2021-04-26 00:00:00,2,0.0113785209221467
AggReturn,2021-04-26 00:00:00,4,0.0066377729342449
AggReturn,2021-04-26 00:00:00,8,0.0085656754685395
AggReturn,2021-04-27 00:00:00,None,0.0084511783071928
AggReturn,2021-04-27 00:00:00,2,0.0077303841216684
AggReturn,2021-04-27 00:00:00,4,0.0027776467235067
AggReturn,2021-04-27 00:00:00,8,-0.0035841765116064
AggReturn,2021-04-28 00:00:00,None,0.012925305528579
AggReturn,2021-04-28 00:00:00,2,0.0200941509993601
AggReturn,2021-04-28 00:00:00,4,0.0280917952526033
AggReturn,2021-04-28 00:00:00,8,0.0355992050637554
AggReturn,2021-04-29 00:00:00,None,-0.0150159489689877
AggReturn,2021-04-29 00:00:00,2,0.0068371215363358
AggReturn,2021-04-29 00:00:00,4,-0.0138236395015603
AggReturn,2021-04-29 00:00:00,8,-0.0201686808202788
AggReturn,2021-04-30 00:00:00,None,-0.0040158725853406
AggReturn,2021-04-30 00:00:00,2,-0.01983889775107
AggReturn,2021-04-30 00:00:00,4,-0.0113294603115717
AggReturn,2021-04-30 00:00:00,8,-0.0166609468603375
AggReturn,2021-05-03 00:00:00,None,0.013568377897887
AggReturn,2021-05-03 00:00:00,2,0.003393195058413
AggReturn,2021-05-03 00:00:00,4,0.0133256652097148
AggReturn,2021-05-03 00:00:00,8,0.0132864693336373
AggReturn,2021-05-04 00:00:00,None,-0.0008141812597363
AggReturn,2021-05-04 00:00:00,2,0.0197063556134128
AggReturn,2021-05-04 00:00:00,4,0.016754631008516
AggReturn,2021-05-04 00:00:00,8,0.016754631008516
AggReturn,2021-05-05 00:00:00,None,-0.0020047776839845
AggReturn,2021-05-05 00:00:00,2,0.0127575573577446
AggReturn,2021-05-05 00:00:00,4,0.0066312977981205
AggReturn,2021-05-05 00:00:00,8,0.0066312977981205
AggReturn,2021-05-06 00:00:00,None,0.0154540342727342
AggReturn,2021-05-06 00:00:00,2,0.0037906798964776
AggReturn,2021-05-06 00:00:00,4,0.0090182749137313
AggReturn,2021-05-06 00:00:00,8,0.0090182749137313
AggReturn,2021-05-07 00:00:00,None,-0.003420858220691
AggReturn,2021-05-07 00:00:00,2,-0.0184434063137509
AggReturn,2021-05-07 00:00:00,4,-0.0042359020225927
AggReturn,2021-05-07 00:00:00,8,-0.0042359020225927
AggReturn,2021-05-10 00:00:00,None,0.0066602480883902
AggReturn,2021-05-10 00:00:00,2,0.0225948158877593
AggReturn,2021-05-10 00:00:00,4,0.0191905461392933
AggReturn,2021-05-10 00:00:00,8,0.0191905461392933
AggReturn,2021-05-11 00:00:00,None,0.051338697080198
AggReturn,2021-05-11 00:00:00,2,-0.0100303804685052
AggReturn,2021-05-11 00:00:00,4,0.0006993206240717
AggReturn,2021-05-11 00:00:00,8,0.0006993206240717
AggReturn,2021-05-12 00:00:00,None,-0.009193461086124
AggReturn,2021-05-12 00:00:00,2,0.0033840990566075
AggReturn,2021-05-12 00:00:00,4,0.0162300442329967
AggReturn,2021-05-12 00:00:00,8,0.0162300442329967
AggReturn,2021-05-13 00:00:00,None,0.0225712319765732
AggReturn,2021-05-13 00:00:00,2,-0.01858135040173
AggReturn,2021-05-13 00:00:00,4,-0.004651125334775
AggReturn,2021-05-13 00:00:00,8,-0.004651125334775
AggReturn,2021-05-14 00:00:00,None,0.0110945536993324
AggReturn,2021-05-14 00:00:00,2,-0.0004822516026431
AggReturn,2021-05-14 00:00:00,4,0.0058369828444997
AggReturn,2021-05-14 00:00:00,8,0.0058369828444997
AggReturn,2021-05-17 00:00:00,None,-0.0188499311085446
AggReturn,2021-05-17 00:00:00,2,0.0047072743993753
AggReturn,2021-05-17 00:00:00,4,-0.0141328268894094
AggReturn,2021-05-17 00:00:00,8,-0.0141328268894094
AggReturn,2021-05-18 00:00:00,None,0.0080769325385691
AggReturn,2021-05-18 00:00:00,2,0.0103537289232837
AggReturn,2021-05-18 00:00:00,4,0.0178177482046579
AggReturn,2021-05-18 00:00:00,8,0.0178177482046579
AggReturn,2021-05-19 00:00:00,None,-0.0229399689763147
AggReturn,2021-05-19 00:00:00,2,-0.002216501932834
AggReturn,2021-05-19 00:00:00,4,0.005668388088686
AggReturn,2021-05-19 00:00:00,8,0.005668388088686
AggReturn,2021-05-20 00:00:00,None,-0.0249500869223096
AggReturn,2021-05-20 00:00:00,2,-0.0068428642792184
AggReturn,2021-05-20 00:00:00,4,-0.0080172017141635
AggReturn,2021-05-20 00:00:00,8,-0.0080172017141635
AggReturn,2021-05-21 00:00:00,None,0.0097682667016824
