Field,Date,momentum-score
Benchmark,2020-04-14,272.124
Benchmark,2020-04-15,266.342
Benchmark,2020-04-16,267.627
Benchmark,2020-04-17,274.857
Benchmark,2020-04-20,270.015
Benchmark,2020-04-21,261.816
Benchmark,2020-04-22,267.627
Benchmark,2020-04-23,267.608
Benchmark,2020-04-24,271.338
Benchmark,2020-04-27,275.25
Benchmark,2020-04-28,273.984
Benchmark,2020-04-29,281.157
Benchmark,2020-04-30,278.539
Benchmark,2020-05-01,271.165
Benchmark,2020-05-04,271.913
Benchmark,2020-05-05,274.425
Benchmark,2020-05-06,272.565
Benchmark,2020-05-07,275.854
Benchmark,2020-05-08,280.419
Benchmark,2020-05-11,280.476
Benchmark,2020-05-12,274.886
Benchmark,2020-05-13,270.024
Benchmark,2020-05-14,273.256
Benchmark,2020-05-15,274.512
Benchmark,2020-05-18,282.873
Benchmark,2020-05-19,279.968
Benchmark,2020-05-20,284.724
Benchmark,2020-05-21,282.758
Benchmark,2020-05-22,283.295
Benchmark,2020-05-26,286.786
Benchmark,2020-05-27,291.053
Benchmark,2020-05-28,290.516
Benchmark,2020-05-29,291.81
Benchmark,2020-06-01,292.99
Benchmark,2020-06-02,295.416
Benchmark,2020-06-03,299.347
Benchmark,2020-06-04,298.561
Benchmark,2020-06-05,306.213
Benchmark,2020-06-08,309.914
Benchmark,2020-06-09,307.603
Benchmark,2020-06-10,305.887
Benchmark,2020-06-11,288.253
Benchmark,2020-06-12,291.705
Benchmark,2020-06-15,294.428
Benchmark,2020-06-16,300.095
Benchmark,2020-06-17,298.848
Benchmark,2020-06-18,298.964
Benchmark,2020-06-19,297.255
Benchmark,2020-06-22,299.162
Benchmark,2020-06-23,300.539
Benchmark,2020-06-24,292.873
Benchmark,2020-06-25,296.013
Benchmark,2020-06-26,288.982
Benchmark,2020-06-29,293.229
Benchmark,2020-06-30,296.986
Benchmark,2020-07-01,299.066
Benchmark,2020-07-02,300.713
Benchmark,2020-07-06,305.355
Benchmark,2020-07-07,302.206
Benchmark,2020-07-08,304.517
Benchmark,2020-07-09,302.783
Benchmark,2020-07-10,305.875
Benchmark,2020-07-13,303.226
Benchmark,2020-07-14,307.156
Benchmark,2020-07-15,309.978
Benchmark,2020-07-16,308.957
Benchmark,2020-07-17,309.853
Benchmark,2020-07-20,312.357
Benchmark,2020-07-21,313.021
Benchmark,2020-07-22,314.803
Benchmark,2020-07-23,311.047
Benchmark,2020-07-24,309.044
Benchmark,2020-07-27,311.297
Benchmark,2020-07-28,309.323
Benchmark,2020-07-29,313.127
Benchmark,2020-07-30,312.01
Benchmark,2020-07-31,314.476
Benchmark,2020-08-03,316.662
Benchmark,2020-08-04,317.885
Benchmark,2020-08-05,319.859
Benchmark,2020-08-06,321.998
Benchmark,2020-08-07,322.229
Benchmark,2020-08-10,323.192
Benchmark,2020-08-11,320.524
Benchmark,2020-08-12,324.993
Benchmark,2020-08-13,324.405
Benchmark,2020-08-14,324.415
Benchmark,2020-08-17,325.446
Benchmark,2020-08-18,326.149
Benchmark,2020-08-19,324.791
Benchmark,2020-08-20,325.802
Benchmark,2020-08-21,326.958
Benchmark,2020-08-24,330.271
Benchmark,2020-08-25,331.426
Benchmark,2020-08-26,334.749
Benchmark,2020-08-27,335.481
Benchmark,2020-08-28,337.648
Benchmark,2020-08-31,336.425
Benchmark,2020-09-01,339.594
Benchmark,2020-09-02,344.506
Benchmark,2020-09-03,332.65
Benchmark,2020-09-04,329.934
Benchmark,2020-09-08,320.919
Benchmark,2020-09-09,327.256
Benchmark,2020-09-10,321.574
Benchmark,2020-09-11,321.738
Benchmark,2020-09-14,325.975
Benchmark,2020-09-15,327.622
Benchmark,2020-09-16,326.322
Benchmark,2020-09-17,323.452
Benchmark,2020-09-18,319.728
Benchmark,2020-09-21,316.17
Benchmark,2020-09-22,319.39
Benchmark,2020-09-23,311.983
Benchmark,2020-09-24,312.814
Benchmark,2020-09-25,317.872
Benchmark,2020-09-28,323.151
Benchmark,2020-09-29,321.391
Benchmark,2020-09-30,323.828
Benchmark,2020-10-01,325.907
Benchmark,2020-10-02,322.813
Benchmark,2020-10-05,328.537
Benchmark,2020-10-06,323.867
Benchmark,2020-10-07,329.504
Benchmark,2020-10-08,332.425
Benchmark,2020-10-09,335.393
Benchmark,2020-10-12,340.789
Benchmark,2020-10-13,338.565
Benchmark,2020-10-14,336.437
Benchmark,2020-10-15,336.022
Benchmark,2020-10-16,335.819
Benchmark,2020-10-19,330.713
Benchmark,2020-10-20,332.038
Benchmark,2020-10-21,331.409
Benchmark,2020-10-22,333.227
Benchmark,2020-10-23,334.359
Benchmark,2020-10-26,328.18
Benchmark,2020-10-27,327.048
Benchmark,2020-10-28,315.87
Benchmark,2020-10-29,319.08
Benchmark,2020-10-30,315.754
Benchmark,2020-11-02,319.293
Benchmark,2020-11-03,324.931
Benchmark,2020-11-04,332.192
Benchmark,2020-11-05,338.671
Benchmark,2020-11-06,338.594
Benchmark,2020-11-09,342.848
Benchmark,2020-11-10,342.346
Benchmark,2020-11-11,344.889
Benchmark,2020-11-12,341.543
Benchmark,2020-11-13,346.272
Benchmark,2020-11-16,350.594
Benchmark,2020-11-17,348.708
Benchmark,2020-11-18,344.512
Benchmark,2020-11-19,345.962
Benchmark,2020-11-20,343.593
Benchmark,2020-11-23,345.653
Benchmark,2020-11-24,351.222
Benchmark,2020-11-25,350.681
Benchmark,2020-11-27,351.658
Benchmark,2020-11-30,350.101
Benchmark,2020-12-01,353.93
Benchmark,2020-12-02,354.675
Benchmark,2020-12-03,354.578
Benchmark,2020-12-04,357.633
Benchmark,2020-12-07,356.899
Benchmark,2020-12-08,357.943
Benchmark,2020-12-09,354.733
Benchmark,2020-12-10,354.617
Benchmark,2020-12-11,354.201
Benchmark,2020-12-14,352.615
Benchmark,2020-12-15,357.382
Benchmark,2020-12-16,357.943
Benchmark,2020-12-17,359.944
Benchmark,2020-12-18,358.507
Benchmark,2020-12-21,357.225
Benchmark,2020-12-22,356.623
Benchmark,2020-12-23,356.944
Benchmark,2020-12-24,358.332
Benchmark,2020-12-28,361.411
Benchmark,2020-12-29,360.721
Benchmark,2020-12-30,361.236
Benchmark,2020-12-31,363.071
Benchmark,2021-01-04,358.129
Benchmark,2021-01-05,360.595
Benchmark,2021-01-06,362.751
Benchmark,2021-01-07,368.141
Benchmark,2021-01-08,370.238
Benchmark,2021-01-11,367.742
Benchmark,2021-01-12,367.82
Benchmark,2021-01-13,368.811
Benchmark,2021-01-14,367.519
Benchmark,2021-01-15,364.839
Benchmark,2021-01-19,367.704
Benchmark,2021-01-20,372.792
Benchmark,2021-01-21,373.132
Benchmark,2021-01-22,371.811
Benchmark,2021-01-25,373.278
Benchmark,2021-01-26,372.695
Benchmark,2021-01-27,363.586
Benchmark,2021-01-28,366.713
Benchmark,2021-01-29,359.372
Benchmark,2021-02-01,365.353
Benchmark,2021-02-02,370.52
Benchmark,2021-02-03,370.811
Benchmark,2021-02-04,375.026
Benchmark,2021-02-05,376.502
Benchmark,2021-02-08,379.221
Benchmark,2021-02-09,378.968
Benchmark,2021-02-10,378.803
Benchmark,2021-02-11,379.415
Benchmark,2021-02-12,381.289
Benchmark,2021-02-16,380.959
Benchmark,2021-02-17,381.046
Benchmark,2021-02-18,379.425
Benchmark,2021-02-19,378.755
Benchmark,2021-02-22,375.841
Benchmark,2021-02-23,376.298
Benchmark,2021-02-24,380.444
Benchmark,2021-02-25,371.277
Benchmark,2021-02-26,369.364
Benchmark,2021-03-01,378.318
Benchmark,2021-03-02,375.365
Benchmark,2021-03-03,370.393
Benchmark,2021-03-04,365.81
Benchmark,2021-03-05,372.54
Benchmark,2021-03-08,370.685
Benchmark,2021-03-09,375.977
Benchmark,2021-03-10,378.318
Benchmark,2021-03-11,382.153
Benchmark,2021-03-12,382.668
Benchmark,2021-03-15,384.95
Benchmark,2021-03-16,384.465
Benchmark,2021-03-17,385.776
Benchmark,2021-03-18,380.163
Benchmark,2021-03-19,379.459
Benchmark,2021-03-22,382.489
Benchmark,2021-03-23,379.478
Benchmark,2021-03-24,377.549
Benchmark,2021-03-25,379.673
Benchmark,2021-03-26,385.792
Benchmark,2021-03-29,385.597
Benchmark,2021-03-30,384.574
Benchmark,2021-03-31,386.133
Benchmark,2021-04-01,390.303
Benchmark,2021-04-05,395.905
Benchmark,2021-04-06,395.671
Benchmark,2021-04-07,396.129
Benchmark,2021-04-08,398.009
Benchmark,2021-04-09,400.903
Benchmark,2021-04-12,401.049
Benchmark,2021-04-13,402.237
Benchmark,2021-04-14,400.864
Benchmark,2021-04-15,405.17
Benchmark,2021-04-16,406.524
Benchmark,2021-04-19,404.527
Benchmark,2021-04-20,401.565
Benchmark,2021-04-21,405.365
Benchmark,2021-04-22,401.663
Benchmark,2021-04-23,406.018
Benchmark,2021-04-26,406.865
Benchmark,2021-04-27,406.778
Benchmark,2021-04-28,406.661
Benchmark,2021-04-29,409.252
Benchmark,2021-04-30,406.563
Benchmark,2021-05-03,407.44
Benchmark,2021-05-04,404.926
Benchmark,2021-05-05,405.053
Benchmark,2021-05-06,408.288
Benchmark,2021-05-07,411.259
Benchmark,2021-05-10,407.187
Benchmark,2021-05-11,403.553
Benchmark,2021-05-12,394.979
Benchmark,2021-05-13,399.724
Benchmark,2021-05-14,405.862
Benchmark,2021-05-17,404.829
Benchmark,2021-05-18,401.341
Benchmark,2021-05-19,400.289
Benchmark,2021-05-20,404.595
Benchmark,2021-05-21,404.264
Benchmark,2021-05-24,408.385
Benchmark,2021-05-25,407.479
Benchmark,2021-05-26,408.288
Benchmark,2021-05-27,408.502
Benchmark,2021-05-28,409.233
Benchmark,2021-06-01,408.872
Benchmark,2021-06-02,409.515
Benchmark,2021-06-03,407.995
Benchmark,2021-06-04,411.727
Benchmark,2021-06-07,411.327
Benchmark,2021-06-08,411.415
Benchmark,2021-06-09,410.801
Benchmark,2021-06-10,412.711
Benchmark,2021-06-11,413.393
Benchmark,2021-06-14,414.318
Benchmark,2021-06-15,413.558
Benchmark,2021-06-16,411.249
Benchmark,2021-06-17,411.113
Benchmark,2021-06-18,405.567
Benchmark,2021-06-21,411.373
Benchmark,2021-06-22,413.572
Benchmark,2021-06-23,413.074
Benchmark,2021-06-24,415.517
Benchmark,2021-06-25,416.993
Benchmark,2021-06-28,417.834
Benchmark,2021-06-29,418.059
Benchmark,2021-06-30,418.411
Benchmark,2021-07-01,420.727
Benchmark,2021-07-02,423.943
Benchmark,2021-07-06,423.171
Benchmark,2021-07-07,424.666
Benchmark,2021-07-08,421.206
Benchmark,2021-07-09,425.702
Benchmark,2021-07-12,427.227
Benchmark,2021-07-13,425.771
Benchmark,2021-07-14,426.406
Benchmark,2021-07-15,424.95
Benchmark,2021-07-16,421.617
Benchmark,2021-07-19,415.39
Benchmark,2021-07-20,421.343
Benchmark,2021-07-21,424.754
Benchmark,2021-07-22,425.644
Benchmark,2021-07-23,430.023
Benchmark,2021-07-26,431.079
Benchmark,2021-07-27,429.114
Benchmark,2021-07-28,428.938
Benchmark,2021-07-29,430.717
Benchmark,2021-07-30,428.625
Benchmark,2021-08-02,427.726
Benchmark,2021-08-03,431.206
Benchmark,2021-08-04,429.084
Benchmark,2021-08-05,431.802
Benchmark,2021-08-06,432.515
Benchmark,2021-08-09,432.163
Benchmark,2021-08-10,432.701
Benchmark,2021-08-11,433.776
Benchmark,2021-08-12,435.076
Benchmark,2021-08-13,435.868
Benchmark,2021-08-16,436.894
Benchmark,2021-08-17,434.03
Benchmark,2021-08-18,429.28
Benchmark,2021-08-19,429.945
Benchmark,2021-08-20,433.366
Benchmark,2021-08-23,437.178
Benchmark,2021-08-24,437.872
Benchmark,2021-08-25,438.791
Benchmark,2021-08-26,436.2
Benchmark,2021-08-27,440.1
Benchmark,2021-08-30,442.036
Benchmark,2021-08-31,441.381
Benchmark,2021-09-01,441.616
Benchmark,2021-09-02,442.974
Benchmark,2021-09-03,442.867
Benchmark,2021-09-07,441.283
Benchmark,2021-09-08,440.746
Benchmark,2021-09-09,438.859
Benchmark,2021-09-10,435.399
Benchmark,2021-09-13,436.513
Benchmark,2021-09-14,434.157
Benchmark,2021-09-15,437.784
Benchmark,2021-09-16,437.09
Benchmark,2021-09-17,432.832
Benchmark,2021-09-20,425.615
Benchmark,2021-09-21,425.213
Benchmark,2021-09-22,429.361
Benchmark,2021-09-23,434.578
Benchmark,2021-09-24,435.294
Benchmark,2021-09-27,434.048
Benchmark,2021-09-28,425.301
Benchmark,2021-09-29,426.017
Benchmark,2021-09-30,420.81
Benchmark,2021-10-01,425.811
Benchmark,2021-10-04,420.32
Benchmark,2021-10-05,424.693
Benchmark,2021-10-06,426.458
Benchmark,2021-10-07,430.145
Benchmark,2021-10-08,429.361
Benchmark,2021-10-11,426.252
Benchmark,2021-10-12,425.203
Benchmark,2021-10-13,426.733
Benchmark,2021-10-14,433.911
Benchmark,2021-10-15,437.215
Benchmark,2021-10-18,438.51
Benchmark,2021-10-19,441.893
Benchmark,2021-10-20,443.629
Benchmark,2021-10-21,444.786
Benchmark,2021-10-22,444.325
Benchmark,2021-10-25,446.708
Benchmark,2021-10-26,447.11
Benchmark,2021-10-27,445.129
Benchmark,2021-10-28,449.424
Benchmark,2021-10-29,450.336
Benchmark,2021-11-01,451.11
Benchmark,2021-11-02,452.934
Benchmark,2021-11-03,455.7
Benchmark,2021-11-04,457.847
Benchmark,2021-11-05,459.436
Benchmark,2021-11-08,459.828
Benchmark,2021-11-09,458.308
Benchmark,2021-11-10,454.621
Benchmark,2021-11-11,454.768
Benchmark,2021-11-12,458.2
Benchmark,2021-11-15,458.357
Benchmark,2021-11-16,460.171
Benchmark,2021-11-17,459.053
Benchmark,2021-11-18,460.612
Benchmark,2021-11-19,459.789
Benchmark,2021-11-22,458.494
Benchmark,2021-11-23,459.102
Benchmark,2021-11-24,460.328
Benchmark,2021-11-26,450.061
Benchmark,2021-11-29,455.582
Benchmark,2021-11-30,446.717
Benchmark,2021-12-01,441.756
Benchmark,2021-12-02,448.522
Benchmark,2021-12-03,444.619
Benchmark,2021-12-06,449.885
Benchmark,2021-12-07,459.19
Benchmark,2021-12-08,460.406
Benchmark,2021-12-09,457.298
Benchmark,2021-12-10,461.603
Benchmark,2021-12-13,457.514
Benchmark,2021-12-14,454.366
Benchmark,2021-12-15,461.465
Benchmark,2021-12-16,457.396
Benchmark,2021-12-17,452.528
Benchmark,2021-12-20,447.717
Benchmark,2021-12-21,455.668
Benchmark,2021-12-22,460.224
Benchmark,2021-12-23,463.087
Benchmark,2021-12-27,469.641
Benchmark,2021-12-28,469.257
Benchmark,2021-12-29,469.857
Benchmark,2021-12-30,468.558
Benchmark,2021-12-31,467.378
Benchmark,2022-01-03,470.084
Benchmark,2022-01-04,469.926
Benchmark,2022-01-05,460.903
Benchmark,2022-01-06,460.47
Benchmark,2022-01-07,458.649
Benchmark,2022-01-10,458.078
Benchmark,2022-01-11,462.251
Benchmark,2022-01-12,463.5
Benchmark,2022-01-13,457.114
Benchmark,2022-01-14,457.301
Benchmark,2022-01-18,449.202
Benchmark,2022-01-19,444.538
Benchmark,2022-01-20,439.618
Benchmark,2022-01-21,430.988
Benchmark,2022-01-24,432.818
Benchmark,2022-01-25,427.534
Benchmark,2022-01-26,426.461
Benchmark,2022-01-27,424.356
Benchmark,2022-01-28,434.895
Benchmark,2022-01-31,442.727
Benchmark,2022-02-01,445.719
Benchmark,2022-02-02,450.049
Benchmark,2022-02-03,439.47
Benchmark,2022-02-04,441.537
Benchmark,2022-02-07,440.12
Benchmark,2022-02-08,443.741
Benchmark,2022-02-09,450.236
Benchmark,2022-02-10,442.147
Benchmark,2022-02-11,433.428
Benchmark,2022-02-14,432.011
Benchmark,2022-02-15,438.978
Benchmark,2022-02-16,439.47
Benchmark,2022-02-17,430.083
Benchmark,2022-02-18,427.298
Benchmark,2022-02-22,422.712
Benchmark,2022-02-23,415.214
Benchmark,2022-02-24,421.462
Benchmark,2022-02-25,430.762
Benchmark,2022-02-28,429.659
Benchmark,2022-03-01,423.116
Benchmark,2022-03-02,430.899
Benchmark,2022-03-03,428.754
Benchmark,2022-03-04,425.271
Benchmark,2022-03-07,412.734
Benchmark,2022-03-08,409.605
Benchmark,2022-03-09,420.587
Benchmark,2022-03-10,418.688
Benchmark,2022-03-11,413.364
Benchmark,2022-03-14,410.343
Benchmark,2022-03-15,419.366
Benchmark,2022-03-16,428.666
Benchmark,2022-03-17,434.029
Benchmark,2022-03-18,438.782
Benchmark,2022-03-21,438.654
Benchmark,2022-03-22,443.787
Benchmark,2022-03-23,438.072
Benchmark,2022-03-24,444.675
Benchmark,2022-03-25,446.847
Benchmark,2022-03-28,450.025
Benchmark,2022-03-29,455.593
Benchmark,2022-03-30,452.779
Benchmark,2022-03-31,445.811
Benchmark,2022-04-01,447.074
Benchmark,2022-04-04,450.904
Benchmark,2022-04-05,445.208
Benchmark,2022-04-06,440.757
Benchmark,2022-04-07,442.978
Benchmark,2022-04-08,441.793
Benchmark,2022-04-11,434.242
Benchmark,2022-04-12,432.633
Benchmark,2022-04-13,437.588
Benchmark,2022-04-14,432.139
Benchmark,2022-04-18,432.317
Benchmark,2022-04-19,439.296
Benchmark,2022-04-20,438.97
Benchmark,2022-04-21,432.406
Benchmark,2022-04-22,420.541
Benchmark,2022-04-25,422.979
Benchmark,2022-04-26,410.729
Benchmark,2022-04-27,411.884
Benchmark,2022-04-28,422.288
Benchmark,2022-04-29,406.682
Benchmark,2022-05-02,409.13
Benchmark,2022-05-03,411.006
Benchmark,2022-05-04,423.522
Benchmark,2022-05-05,408.469
Benchmark,2022-05-06,406.031
Benchmark,2022-05-09,393.031
Benchmark,2022-05-10,393.939
Benchmark,2022-05-11,387.681
Benchmark,2022-05-12,387.276
Benchmark,2022-05-13,396.535
Benchmark,2022-05-16,394.926
Benchmark,2022-05-17,403.05
Benchmark,2022-05-18,386.802
Benchmark,2022-05-19,384.433
Benchmark,2022-05-20,384.601
Benchmark,2022-05-23,391.797
Benchmark,2022-05-24,388.806
Benchmark,2022-05-25,392.241
Benchmark,2022-05-26,400.079
Benchmark,2022-05-27,409.9
Benchmark,2022-05-31,407.6
Benchmark,2022-06-01,404.303
Benchmark,2022-06-02,412.003
Benchmark,2022-06-03,405.241
Benchmark,2022-06-06,406.475
Benchmark,2022-06-07,410.374
Benchmark,2022-06-08,405.912
Benchmark,2022-06-09,396.259
Benchmark,2022-06-10,384.769
Benchmark,2022-06-13,370.16
Benchmark,2022-06-14,369.044
Benchmark,2022-06-15,374.306
Benchmark,2022-06-16,361.918
Benchmark,2022-06-17,362.698
Benchmark,2022-06-21,371.828
Benchmark,2022-06-22,371.154
Benchmark,2022-06-23,374.792
Benchmark,2022-06-24,386.708
Benchmark,2022-06-27,385.231
Benchmark,2022-06-28,377.36
Benchmark,2022-06-29,377.053
Benchmark,2022-06-30,373.989
Benchmark,2022-07-01,377.945
Benchmark,2022-07-05,378.659
Benchmark,2022-07-06,379.937
Benchmark,2022-07-07,385.628
Benchmark,2022-07-08,385.311
Benchmark,2022-07-11,380.909
Benchmark,2022-07-12,377.538
Benchmark,2022-07-13,375.556
Benchmark,2022-07-14,374.644
Benchmark,2022-07-15,381.801
Benchmark,2022-07-18,378.649
Benchmark,2022-07-19,388.879
Benchmark,2022-07-20,391.358
Benchmark,2022-07-21,395.343
Benchmark,2022-07-22,391.675
Benchmark,2022-07-25,392.151
Benchmark,2022-07-26,387.511
Benchmark,2022-07-27,397.574
Benchmark,2022-07-28,402.56
Benchmark,2022-07-29,408.429
Benchmark,2022-08-01,407.22
Benchmark,2022-08-02,404.533
Benchmark,2022-08-03,410.868
Benchmark,2022-08-04,410.59
Benchmark,2022-08-05,409.896
Benchmark,2022-08-08,409.42
Benchmark,2022-08-09,407.795
Benchmark,2022-08-10,416.36
Benchmark,2022-08-11,416.36
Benchmark,2022-08-12,423.408
Benchmark,2022-08-15,425.153
Benchmark,2022-08-16,425.986
Benchmark,2022-08-17,422.962
Benchmark,2022-08-18,424.192
Benchmark,2022-08-19,418.491
Benchmark,2022-08-22,409.777
Benchmark,2022-08-23,408.786
Benchmark,2022-08-24,410.095
Benchmark,2022-08-25,415.884
Benchmark,2022-08-26,401.807
Benchmark,2022-08-29,399.15
Benchmark,2022-08-30,394.768
Benchmark,2022-08-31,391.764
Benchmark,2022-09-01,392.994
Benchmark,2022-09-02,388.85
Benchmark,2022-09-06,387.383
Benchmark,2022-09-07,394.342
Benchmark,2022-09-08,396.919
Benchmark,2022-09-09,403.086
Benchmark,2022-09-12,407.418
Benchmark,2022-09-13,389.702
Benchmark,2022-09-14,391.189
Benchmark,2022-09-15,386.748
Benchmark,2022-09-16,383.798
Benchmark,2022-09-19,386.774
Benchmark,2022-09-20,382.334
Benchmark,2022-09-21,375.665
Benchmark,2022-09-22,372.509
Benchmark,2022-09-23,366.268
Benchmark,2022-09-26,362.645
Benchmark,2022-09-27,361.719
Benchmark,2022-09-28,368.836
Benchmark,2022-09-29,361.132
Benchmark,2022-09-30,355.547
Benchmark,2022-10-03,364.934
Benchmark,2022-10-04,376.242
Benchmark,2022-10-05,375.366
Benchmark,2022-10-06,371.494
Benchmark,2022-10-07,361.132
Benchmark,2022-10-10,358.374
Benchmark,2022-10-11,356.105
Benchmark,2022-10-12,354.93
Benchmark,2022-10-13,364.297
Benchmark,2022-10-14,355.995
Benchmark,2022-10-17,365.143
Benchmark,2022-10-18,369.434
Benchmark,2022-10-19,366.816
Benchmark,2022-10-20,363.74
Benchmark,2022-10-21,372.579
Benchmark,2022-10-24,377.138
Benchmark,2022-10-25,383.161
Benchmark,2022-10-26,380.274
Benchmark,2022-10-27,378.243
Benchmark,2022-10-28,387.242
Benchmark,2022-10-31,384.445
Benchmark,2022-11-01,382.762
Benchmark,2022-11-02,373.156
Benchmark,2022-11-03,369.314
Benchmark,2022-11-04,374.63
Benchmark,2022-11-07,378.213
Benchmark,2022-11-08,380.254
Benchmark,2022-11-09,372.44
Benchmark,2022-11-10,392.886
Benchmark,2022-11-11,396.688
Benchmark,2022-11-14,393.314
Benchmark,2022-11-15,396.669
Benchmark,2022-11-16,393.642
Benchmark,2022-11-17,392.438
Benchmark,2022-11-18,394.22
Benchmark,2022-11-21,392.786
Benchmark,2022-11-22,398.072
Benchmark,2022-11-23,400.581
Benchmark,2022-11-25,400.491
Benchmark,2022-11-28,394.1
Benchmark,2022-11-29,393.423
Benchmark,2022-11-30,405.816
Benchmark,2022-12-01,405.518
Benchmark,2022-12-02,405.05
Benchmark,2022-12-05,397.763
Benchmark,2022-12-06,392.03
Benchmark,2022-12-07,391.363
Benchmark,2022-12-08,394.429
Benchmark,2022-12-09,391.482
Benchmark,2022-12-12,397.126
Benchmark,2022-12-13,400.133
Benchmark,2022-12-14,397.574
Benchmark,2022-12-15,387.849
Benchmark,2022-12-16,383.27
Benchmark,2022-12-19,380.02
Benchmark,2022-12-20,380.54
Benchmark,2022-12-21,386.23
Benchmark,2022-12-22,380.72
Benchmark,2022-12-23,382.91
Benchmark,2022-12-27,381.4
Benchmark,2022-12-28,376.66
Benchmark,2022-12-29,383.44
Benchmark,2022-12-30,
Benchmark,2023-01-03,
Benchmark,2023-01-04,
Benchmark,2023-01-05,
Benchmark,2023-01-06,
Benchmark,2023-01-09,
Benchmark,2023-01-10,
Benchmark,2023-01-11,
Benchmark,2023-01-12,
Commission,2019-01-02,9.552167335912357e-06
Commission,2019-01-03,0.0
Commission,2019-01-04,0.0
Commission,2019-01-07,0.0
Commission,2019-01-08,0.0
Commission,2019-01-09,0.0
Commission,2019-01-10,0.0
Commission,2019-01-11,0.0
Commission,2019-01-14,0.0
Commission,2019-01-15,0.0
Commission,2019-01-16,0.0
Commission,2019-01-17,0.0
Commission,2019-01-18,0.0
Commission,2019-01-22,0.0
Commission,2019-01-23,0.0
Commission,2019-01-24,0.0
Commission,2019-01-25,0.0
Commission,2019-01-28,0.0
Commission,2019-01-29,0.0
Commission,2019-01-30,0.0
Commission,2019-01-31,0.0
Commission,2019-02-01,4.501734777778583e-06
Commission,2019-02-04,0.0
Commission,2019-02-05,0.0
Commission,2019-02-06,0.0
Commission,2019-02-07,0.0
Commission,2019-02-08,0.0
Commission,2019-02-11,0.0
Commission,2019-02-12,0.0
Commission,2019-02-13,0.0
Commission,2019-02-14,0.0
Commission,2019-02-15,0.0
Commission,2019-02-19,0.0
Commission,2019-02-20,0.0
Commission,2019-02-21,0.0
Commission,2019-02-22,0.0
Commission,2019-02-25,0.0
Commission,2019-02-26,0.0
Commission,2019-02-27,0.0
Commission,2019-02-28,0.0
Commission,2019-03-01,9.078938196838484e-06
Commission,2019-03-04,0.0
Commission,2019-03-05,0.0
Commission,2019-03-06,0.0
Commission,2019-03-07,0.0
Commission,2019-03-08,0.0
Commission,2019-03-11,0.0
Commission,2019-03-12,0.0
Commission,2019-03-13,0.0
Commission,2019-03-14,0.0
Commission,2019-03-15,0.0
Commission,2019-03-18,0.0
Commission,2019-03-19,0.0
Commission,2019-03-20,0.0
Commission,2019-03-21,0.0
Commission,2019-03-22,0.0
Commission,2019-03-25,0.0
Commission,2019-03-26,0.0
Commission,2019-03-27,0.0
Commission,2019-03-28,0.0
Commission,2019-03-29,0.0
Commission,2019-04-01,0.0
Commission,2019-04-02,7.01360917115474e-06
Commission,2019-04-03,0.0
Commission,2019-04-04,0.0
Commission,2019-04-05,0.0
Commission,2019-04-08,0.0
Commission,2019-04-09,0.0
Commission,2019-04-10,0.0
Commission,2019-04-11,0.0
Commission,2019-04-12,0.0
Commission,2019-04-15,0.0
Commission,2019-04-16,0.0
Commission,2019-04-17,0.0
Commission,2019-04-18,0.0
Commission,2019-04-22,0.0
Commission,2019-04-23,0.0
Commission,2019-04-24,0.0
Commission,2019-04-25,0.0
Commission,2019-04-26,0.0
Commission,2019-04-29,0.0
Commission,2019-04-30,0.0
Commission,2019-05-01,8.315935861192858e-06
Commission,2019-05-02,0.0
Commission,2019-05-03,0.0
Commission,2019-05-06,0.0
Commission,2019-05-07,0.0
Commission,2019-05-08,0.0
Commission,2019-05-09,0.0
Commission,2019-05-10,0.0
Commission,2019-05-13,0.0
Commission,2019-05-14,0.0
Commission,2019-05-15,0.0
Commission,2019-05-16,0.0
Commission,2019-05-17,0.0
Commission,2019-05-20,0.0
Commission,2019-05-21,0.0
Commission,2019-05-22,0.0
Commission,2019-05-23,0.0
Commission,2019-05-24,0.0
Commission,2019-05-28,0.0
Commission,2019-05-29,0.0
Commission,2019-05-30,0.0
Commission,2019-05-31,0.0
Commission,2019-06-03,4.992944346689969e-06
Commission,2019-06-04,0.0
Commission,2019-06-05,0.0
Commission,2019-06-06,0.0
Commission,2019-06-07,0.0
Commission,2019-06-10,0.0
Commission,2019-06-11,0.0
Commission,2019-06-12,0.0
Commission,2019-06-13,0.0
Commission,2019-06-14,0.0
Commission,2019-06-17,0.0
Commission,2019-06-18,0.0
Commission,2019-06-19,0.0
Commission,2019-06-20,0.0
Commission,2019-06-21,0.0
Commission,2019-06-24,0.0
Commission,2019-06-25,0.0
Commission,2019-06-26,0.0
Commission,2019-06-27,0.0
Commission,2019-06-28,0.0
Commission,2019-07-01,0.0
Commission,2019-07-02,8.011341262677635e-06
Commission,2019-07-03,0.0
Commission,2019-07-05,0.0
Commission,2019-07-08,0.0
Commission,2019-07-09,0.0
Commission,2019-07-10,0.0
Commission,2019-07-11,0.0
Commission,2019-07-12,0.0
Commission,2019-07-15,0.0
Commission,2019-07-16,0.0
Commission,2019-07-17,0.0
Commission,2019-07-18,0.0
Commission,2019-07-19,0.0
Commission,2019-07-22,0.0
Commission,2019-07-23,0.0
Commission,2019-07-24,0.0
Commission,2019-07-25,0.0
Commission,2019-07-26,0.0
Commission,2019-07-29,0.0
